level,-nu-0.01_pressure_bar,-nu-0.01_H2O_vapor_mean,-nu-0.01_H2O_vapor_std,-nu-0.01_H2O_l__mean,-nu-0.01_H2O_l__std,-nu-0.01_H2O_l_p__mean,-nu-0.01_H2O_l_p__std,-nu-0.1_pressure_bar,-nu-0.1_H2O_vapor_mean,-nu-0.1_H2O_vapor_std,-nu-0.1_H2O_l__mean,-nu-0.1_H2O_l__std,-nu-0.1_H2O_l_p__mean,-nu-0.1_H2O_l_p__std,-nu-1.0_pressure_bar,-nu-1.0_H2O_vapor_mean,-nu-1.0_H2O_vapor_std,-nu-1.0_H2O_l__mean,-nu-1.0_H2O_l__std,-nu-1.0_H2O_l_p__mean,-nu-1.0_H2O_l_p__std,-nu-10.0_pressure_bar,-nu-10.0_H2O_vapor_mean,-nu-10.0_H2O_vapor_std,-nu-10.0_H2O_l__mean,-nu-10.0_H2O_l__std,-nu-10.0_H2O_l_p__mean,-nu-10.0_H2O_l_p__std,-nu-100.0_pressure_bar,-nu-100.0_H2O_vapor_mean,-nu-100.0_H2O_vapor_std,-nu-100.0_H2O_l__mean,-nu-100.0_H2O_l__std,-nu-100.0_H2O_l_p__mean,-nu-100.0_H2O_l_p__std,-nu-1000.0_pressure_bar,-nu-1000.0_H2O_vapor_mean,-nu-1000.0_H2O_vapor_std,-nu-1000.0_H2O_l__mean,-nu-1000.0_H2O_l__std,-nu-1000.0_H2O_l_p__mean,-nu-1000.0_H2O_l_p__std
72,4.334206165625,0.0005658533224777784,0.00015314859808566612,0.0001780183919187365,0.0006656439085954149,3.1087159290357216e-06,7.23688342477468e-06,4.34207145734375,0.0003826664718744723,0.00016146247933732818,2.1701036750924828e-05,0.00021976089916945932,2.9771607519072126e-06,2.858803698099105e-05,4.3443453621875,0.00040342207842695646,0.00014869548798982516,1.5643491132281222e-05,0.0001924367811561219,2.75839750926351e-06,2.6746099427839745e-05,4.62767733984375,0.0007869626138126477,0.0002472772111112674,1.0034731170878782e-05,0.00015371375039003075,7.782723384524593e-07,1.225437761475522e-05,7.9395825,0.006953792525688186,5.03360145615417e-05,0.0,0.0,0.0,0.0,13.055708125,0.017042861479334533,4.189638360763256e-06,0.0,0.0,0.0,0.0
73,4.0413980375000005,0.00035975486088045725,0.00010316075747959489,0.00015546905085606777,0.0006285138254800386,3.208375721093226e-06,6.938524018482075e-06,4.04933239078125,0.0002506204951660038,0.0001117301781719737,1.897497136011182e-05,0.00018117654186756128,2.9332095472145625e-06,2.7933859616892335e-05,4.051343633125,0.00026424210711047634,0.00010355189834389195,1.463370458456122e-05,0.00017471293493934764,2.8237106546146004e-06,2.5554817993357216e-05,4.3257832396875004,0.0005489119708308863,0.00019364555992415188,9.17370897866907e-06,0.00014801855562369284,7.139505474549829e-07,1.092553974196741e-05,7.59904840625,0.005156124273315072,4.1901069736574457e-05,0.0,0.0,0.0,0.0,12.68609375,0.013501491125207394,3.7477065260263574e-06,0.0,0.0,0.0,0.0
74,3.7630553028125,0.00022575606771079037,6.696161581905765e-05,0.00013298955807028836,0.0005830551435424865,3.3191108291550366e-06,6.688249229684307e-06,3.77102911640625,0.00016205045454717037,7.226016399158274e-05,1.6762077006894988e-05,0.00016032203486466114,2.917133244787423e-06,2.7426003073227377e-05,3.77280463328125,0.00017120872454870552,7.00240331104843e-05,1.336384551919522e-05,0.00015202271226843223,2.866627935417098e-06,2.4547665095347703e-05,4.03838642234375,0.0003632383104568362,0.0001445977236385468,7.72691155038124e-06,0.0001352479158031492,6.553258664967138e-07,9.699496448715609e-06,7.2713619375,0.0037263235447462647,3.254121028090082e-05,0.0,0.0,0.0,0.0,12.3279134375,0.010564942721277476,3.0147538133211127e-06,0.0,0.0,0.0,0.0
75,3.4987145812500002,0.00014148357959584246,4.042697660727274e-05,0.00011768881577558405,0.0005605051295684923,3.428767457387849e-06,6.501879734302197e-06,3.5066978568750002,0.00010389526058042975,4.492197806365919e-05,1.5349987233628538e-05,0.000150655828023731,2.920022643176461e-06,2.7001271477544876e-05,3.50826251703125,0.00010925873863652669,4.471929003793924e-05,1.1866644105417006e-05,0.0001255135930501761,2.8987316826883263e-06,2.3798276022129173e-05,3.7649976957812497,0.00023194747978504894,0.0001015148721641435,6.082152286277416e-06,0.00010651832671704708,6.112186425691413e-07,8.736593451472211e-06,6.956028375,0.002651426085969433,2.4159198602025064e-05,0.0,0.0,0.0,0.0,11.9805995,0.008222808804828674,2.4611253372048248e-06,0.0,0.0,0.0,0.0
76,3.2479315495312497,8.88386639539931e-05,2.247742208477462e-05,0.00010985398161109688,0.0005400196698561733,3.521481089942213e-06,6.3731718512690675e-06,3.25589156828125,6.668606440780422e-05,2.7084543144127178e-05,1.4524557720038968e-05,0.00014459496372039402,2.9294958272341227e-06,2.6660951203044833e-05,3.2572686034375,6.890347559055954e-05,2.6850429105753845e-05,1.0560580333227588e-05,0.00010707544120742349,2.928652496660569e-06,2.3292324344671922e-05,3.5051525896875,0.00014840164259567246,6.63673147677946e-05,4.578787017357125e-06,6.808035897847384e-05,5.840371749242711e-07,8.136794303931552e-06,6.65258734375,0.001862735733273439,1.775916649581107e-05,0.0,0.0,0.0,0.0,11.643651,0.006287193078547716,2.086432191060988e-06,0.0,0.0,0.0,0.0
77,3.0102739259374998,5.534647258491532e-05,1.1238200565700487e-05,0.00010512310406268912,0.0005088613523453265,3.5928108510567823e-06,6.29717146900236e-06,3.01817717625,4.32502999397002e-05,1.5468788804747616e-05,1.422253209819496e-05,0.00014037788626788337,2.9397984361665564e-06,2.6409530005550336e-05,3.0193883339062504,4.351437377954426e-05,1.5177072960134796e-05,9.66970322946227e-06,9.773214497771478e-05,2.9619391371977957e-06,2.2959147425221853e-05,3.2584126146875003,9.66371951471956e-05,4.069221278537957e-05,3.632308433992434e-06,4.957134125030746e-05,5.695163316379227e-07,7.783255390657186e-06,6.3606171875,0.0012870354423066602,1.297219376713995e-05,0.0,0.0,0.0,0.0,11.316636812499999,0.004671846758108586,1.729636320370579e-06,0.0,0.0,0.0,0.0
78,2.78531583234375,3.351339701748657e-05,4.528147628749038e-06,9.996894805548685e-05,0.00045092541181109523,3.6526484474350696e-06,6.272949567073579e-06,2.79313046734375,2.8016123512315973e-05,8.209701634606918e-06,1.4184314066989102e-05,0.00013687021133173644,2.9469455690460093e-06,2.6231122032225867e-05,2.7941969903125004,2.7810316507384415e-05,7.935321337632894e-06,9.154957340617214e-06,9.319176249559774e-05,3.000524424382523e-06,2.2746572496640845e-05,3.0243581117187497,6.413829404391435e-05,2.370508835683619e-05,3.3334991108381043e-06,4.581826547755581e-05,5.60273781477981e-07,7.526473578281542e-06,6.07972909375,0.0008715152244840283,9.288436818403577e-06,0.0,0.0,0.0,0.0,10.999161375,0.0033802629254059864,1.3482619165693537e-06,0.0,0.0,0.0,0.0
79,2.5726389301562502,1.9485489841372326e-05,1.2989390922239704e-06,9.481564775138722e-05,0.0003763535397601095,3.7146784364416873e-06,6.29960550914634e-06,2.580335190859375,1.7529195727092883e-05,3.821631563589724e-06,1.4371428515258044e-05,0.00013384849815981434,2.9520995394611283e-06,2.612858138939786e-05,2.581277431328125,1.7366618362757435e-05,3.667909459840627e-06,9.01385426934256e-06,9.082380207927899e-05,3.0471076882072892e-06,2.2652986485115084e-05,2.802583325,4.294083998411225e-05,1.3256315351554462e-05,3.124567191596696e-06,4.403176813041237e-05,5.48271874219596e-07,7.263126986507045e-06,5.8095588125,0.0005778492664394435,6.47872754693446e-06,0.0,0.0,0.0,0.0,10.6908503125,0.002401112997205928,1.0019174027561195e-06,0.0,0.0,0.0,0.0
80,2.371829964140625,1.0728149542956089e-05,2.601195034505686e-07,9.273583698650324e-05,0.0003455913752361882,3.78757771896332e-06,6.364064444626453e-06,2.3793812203125,1.0321356043732522e-05,1.5004727679261078e-06,1.4411374157821995e-05,0.00013102748879993527,2.9546703187738857e-06,2.60988950858897e-05,2.3802173675000002,1.0273368053503873e-05,1.4247452694616256e-06,8.865753363000842e-06,8.86490511184587e-05,3.0995662208396686e-06,2.2669469345259224e-05,2.592689190234375,2.8203907972056185e-05,6.82443624872652e-06,3.136026252051276e-06,4.246746350056577e-05,5.340218265809606e-07,6.975423475781817e-06,5.549761999999999,0.00037491674660122956,4.409445933020993e-06,0.0,0.0,0.0,0.0,10.39135703125,0.0016794666336500087,7.324798112144743e-07,0.0,0.0,0.0,0.0
81,2.182480828046875,5.6486459136522175e-06,1.0650549518220789e-07,9.386066784496095e-05,0.0003401528359677982,3.871815322749939e-06,6.450392933151118e-06,2.189863681953125,5.695727691886532e-06,5.159311893063938e-07,1.4163314866080662e-05,0.00012863016794111088,2.959078539755481e-06,2.6135354277827503e-05,2.19061017625,5.703900240860094e-06,4.571977293942303e-07,8.342784807123967e-06,8.451311244610737e-05,3.1607607049946132e-06,2.2788542877865972e-05,2.3942818189062502,1.741300115395461e-05,2.911028375207991e-06,3.3353267343726223e-06,4.028156955520989e-05,5.16354698000408e-07,6.678118435842212e-06,5.3000099375000005,0.00023758054489735514,2.9289125301555868e-06,0.0,0.0,0.0,0.0,10.100366125,0.001151602296566125,5.311368643231721e-07,0.0,0.0,0.0,0.0
82,2.00418869296875,2.868870073143626e-06,5.5080299686368215e-08,9.639615344315189e-05,0.00032377076112797784,3.964247600901416e-06,6.5506991936784985e-06,2.0113828823437503,2.9753978363942224e-06,1.698653903949561e-07,1.3699461150485583e-05,0.0001272386616194912,2.9700013177781916e-06,2.6211985513764458e-05,2.012054053671875,2.9816082707156964e-06,1.4474234820106268e-07,7.42558666390366e-06,7.862145771259263e-05,3.236592309548631e-06,2.2972565165813166e-05,2.206973267578125,1.0029086499116602e-05,1.0651890911331433e-06,3.285140626397999e-06,3.77938059193319e-05,4.937138835699992e-07,6.3888344412085755e-06,5.059986859375,0.00014665386068372756,1.8927698870900233e-06,0.0,0.0,0.0,0.0,9.81759078125,0.0007698864810517989,3.76687449868567e-07,0.0,0.0,0.0,0.0
83,1.836556329453125,1.404393145207905e-06,2.7031154642381636e-08,9.998061694307126e-05,0.0002913688886008432,4.063867018327727e-06,6.661556333225685e-06,1.8435439292968752,1.4738834907497277e-06,8.301615759471511e-08,1.3371318204734509e-05,0.00012709799895843676,2.9899408504597565e-06,2.6280869316130842e-05,1.84415281640625,1.4820261496879539e-06,4.969108110879506e-08,6.671058570146671e-06,7.570901087213512e-05,3.3323826580187944e-06,2.3161609291860794e-05,2.030380997578125,5.424125277158964e-06,3.6794778027404703e-07,2.9034850665051794e-06,3.5550744105451054e-05,4.7095359481626133e-07,6.125982019834105e-06,4.8293876365625,8.793944077478955e-05,1.1865935323770347e-06,0.0,0.0,0.0,0.0,9.54276553125,0.0005005131463694852,2.58385143839881e-07,0.0,0.0,0.0,0.0
84,1.679191311484375,6.607604582313798e-07,1.363038668793309e-08,0.0001066806087844725,0.00028809927273398714,4.170149763027098e-06,6.772415330262475e-06,1.6859564956250002,6.982871008318625e-07,3.860915758896205e-08,1.3251729022705677e-05,0.00012885567462430307,3.016129012906455e-06,2.6280195836289035e-05,1.686514467890625,7.019943661958905e-07,2.4845259492064294e-08,6.3273216672811145e-06,7.568454521946313e-05,3.4462925882492396e-06,2.332322617995132e-05,1.8641264995312499,2.7839137741523244e-06,1.526466169127902e-07,2.4211585301950187e-06,3.347383785137846e-05,4.5369596174030606e-07,5.8889230971343105e-06,4.607916375,5.1065457073491414e-05,7.200763916873843e-07,0.0,0.0,0.0,0.0,9.27564278125,0.00031593284505652264,1.7139342333959073e-07,0.0,0.0,0.0,0.0
85,1.531706283046875,2.9786082744465146e-07,6.900743460879854e-09,0.00011710303779170772,0.0003112011754716239,4.279272411874757e-06,6.870085844376937e-06,1.538236404375,3.16134127666956e-07,1.7586700195989502e-08,1.3486631987536455e-05,0.0001340609247840869,3.0472659461040846e-06,2.6184545731382904e-05,1.5387527719531249,3.1829876976274816e-07,1.0601879883696104e-08,6.310783975371157e-06,7.680982460853621e-05,3.574567361017334e-06,2.3467126539845433e-05,1.7078369017968749,1.3614143285423098e-06,8.347092135927892e-08,2.022160537446364e-06,3.137429257389792e-05,4.440491813135151e-07,5.678996918503059e-06,4.395284703125,2.8607359785382868e-05,4.2147159056004974e-07,0.0,0.0,0.0,0.0,9.01598934375,0.00019298462606820977,1.1008175096350606e-07,0.0,0.0,0.0,0.0
86,1.393718441953125,1.2817369817241796e-07,3.4075130946818942e-09,0.00013029561765193876,0.00034392648379118765,4.386149637717551e-06,6.94836154262019e-06,1.400003279765625,1.3656601916700594e-07,7.316393982092961e-09,1.4185106629980848e-05,0.00014242743814532643,3.0801393308161015e-06,2.599046299646678e-05,1.40048706484375,1.377551321191106e-07,4.694990955727968e-09,6.543116587568141e-06,7.888695807448604e-05,3.7123817344384944e-06,2.3580931105987916e-05,1.56114356125,6.383242891558893e-07,4.187112479488522e-08,1.743013972526655e-06,2.9342737310253834e-05,4.410528072092622e-07,5.497196188783006e-06,4.191211265625,1.53911632701238e-05,2.367757667469744e-07,0.0,0.0,0.0,0.0,8.7635845,0.00011349012844220851,6.820824619761661e-08,0.0,0.0,0.0,0.0
87,1.2648504874609374,5.2454375021326885e-08,1.62202072501513e-09,0.00014609780637624682,0.0003856570412674969,4.486967805860331e-06,7.0009113197314174e-06,1.2708819503515625,5.617002221214307e-08,2.730159049863724e-09,1.507412097963711e-05,0.00015239782933111506,3.1035825344819857e-06,2.564203965215204e-05,1.2713424344921875,5.6664027234809566e-08,2.4633105426436363e-09,7.024214604017568e-06,8.261464831104369e-05,3.855075853251984e-06,2.363969939741323e-05,1.4236831545312498,2.85438417011008e-07,2.115449437957551e-08,1.5678130961809037e-06,2.777806852178054e-05,4.429023555370488e-07,5.340264555458164e-06,3.9954208245312497,7.908139370556455e-06,1.2690089774651216e-07,0.0,0.0,0.0,0.0,8.51821846875,6.387224765785504e-05,4.0621905690709044e-08,0.0,0.0,0.0,0.0
88,1.1447308361328126,2.0324260228576917e-08,7.323072278758566e-10,0.00016384094924092095,0.00043259279712097603,4.577984695345094e-06,7.0207263499764445e-06,1.150502710546875,2.1850869162953756e-08,1.1810503105289803e-09,1.570223056235174e-05,0.00015986106631182706,3.1088309747438962e-06,2.5058818658672797e-05,1.1509482068359373,2.2124148346236438e-08,1.0980698899596924e-09,7.741225678132702e-06,8.732794242790672e-05,3.997774432073517e-06,2.361357530600598e-05,1.2950966165625,1.2187077829128868e-07,9.416803868216671e-09,1.4577180953461844e-06,2.6663284795373294e-05,4.479848774299821e-07,5.196408538828502e-06,3.80764425,3.8557607232405645e-06,6.443497781078895e-08,0.0,0.0,0.0,0.0,8.27969003125,3.416513416959788e-05,2.338076162790616e-08,0.0,0.0,0.0,0.0
89,1.0329924384375,7.417020317257439e-09,3.0379019167453e-10,0.00018450176440728682,0.00047958653229953003,4.6559026189179065e-06,7.002818175802629e-06,1.0385004099609376,8.02111222608648e-09,4.0476072892833804e-10,1.6099900904360027e-05,0.00016330571809999883,3.099206723200749e-06,2.4256828943621715e-05,1.0389389823828126,8.149930306067255e-09,4.149670468225866e-10,8.690370446238609e-06,9.276206473572027e-05,4.135605794649639e-06,2.3481735281312444e-05,1.1750304118359376,4.960820084942697e-08,3.60209301581881e-09,1.3803972244061619e-06,2.5945397944777604e-05,4.553199762668091e-07,5.057137429342137e-06,3.6276178281250004,1.7690377501367038e-06,3.0786968174514025e-08,0.0,0.0,0.0,0.0,8.04780584375,1.7218828640579886e-05,1.3366140621274355e-08,0.0,0.0,0.0,0.0
90,0.9292731931640625,2.534214569527293e-09,1.177316749454754e-10,0.00020769526130698067,0.0005186021159536854,4.716051838904889e-06,6.9473591022281736e-06,0.9345158508984375,2.759256359063933e-09,1.3442388442028324e-10,1.6505832692426125e-05,0.00016500071498200085,3.07937526430905e-06,2.3317230237761074e-05,0.9349543441015624,2.8164200395752736e-09,1.4577454619742775e-10,9.926685703406019e-06,9.920893020191147e-05,4.265524023478643e-06,2.325163291836211e-05,1.063135111953125,1.906093145231935e-08,1.4351028277136812e-09,1.3313283780911682e-06,2.5564633092541734e-05,4.6419703930547205e-07,4.9099194130948035e-06,3.45508328125,7.557830618338812e-07,1.3622158553448024e-08,0.0,0.0,0.0,0.0,7.82237946875,8.086030145477708e-06,7.585064873587674e-09,0.0,0.0,0.0,0.0
91,0.8332175460546876,8.064783866001956e-10,3.975795043520033e-11,0.00023235596405174873,0.0005345637275333563,4.753330063268279e-06,6.859389914823956e-06,0.8381948974609374,8.847380093546242e-10,3.7549526076411837e-11,1.6983110301930387e-05,0.00016579946611870486,3.0483295345541576e-06,2.2261192724235868e-05,0.8386391451171874,9.066208804323072e-10,5.164352941211266e-11,1.1530025698272725e-05,0.00010616359276887978,4.379383725924009e-06,2.2874645870783645e-05,0.9590665950390626,6.8865267855156005e-09,5.296109213726087e-10,1.3072363783184041e-06,2.5477431718394995e-05,4.741566289929958e-07,4.747601311296287e-06,3.289787765625,2.9745909105827195e-07,5.543276389054974e-09,0.0,0.0,0.0,0.0,7.603230343750001,3.4875144193620146e-06,8.812823361348447e-09,0.0,0.0,0.0,0.0
92,0.7444764502343749,2.373664402602338e-10,1.4267725717636273e-11,0.00026239605043895154,0.0005565882433062453,4.76560161398254e-06,6.758706504946442e-06,0.749190400546875,2.622820509182167e-10,1.4038543433553927e-11,1.7824011468197737e-05,0.00016763399402003147,3.0071152655067804e-06,2.1121113041317524e-05,0.749644758125,2.707696890938416e-10,1.6495546859253444e-11,1.4030355203113014e-05,0.00011551125828050434,4.471765101618401e-06,2.2354093179207402e-05,0.862486322265625,2.334840322540388e-09,1.6518058185676962e-10,1.3404845581926094e-06,2.609369801726002e-05,4.851531672768272e-07,4.570218480097577e-06,3.1314834531250004,1.0654369506823968e-07,2.033427707269862e-09,0.0,0.0,0.0,0.0,7.3901836875,1.3566850297479505e-06,1.4264620515997645e-08,0.0,0.0,0.0,0.0
93,0.6627151361328125,6.492038912703224e-11,4.699740619008856e-12,0.00030603968432365035,0.0005988811993895043,4.7433491819735e-06,6.632063860335199e-06,0.6671581792578124,7.145036155786766e-11,4.252149675811767e-12,1.93998445147744e-05,0.0001736660930035681,2.9408652460046676e-06,1.97797218662639e-05,0.6676257292187501,7.419511437786047e-11,5.5362867199394316e-12,1.798856078497626e-05,0.000128783646620009,4.526512081324824e-06,2.1631933789435363e-05,0.773058904453125,7.355090591229518e-10,4.256511227810908e-11,1.4751046100115585e-06,2.7131894952052978e-05,4.96178971913563e-07,4.368605839999541e-06,2.979928203125,3.414690235459261e-08,6.643658921549679e-10,0.0,0.0,0.0,0.0,7.1830699375,4.659901331791616e-07,1.1920752479718367e-08,0.0,0.0,0.0,0.0
94,0.5876012690039063,1.6194301804065004e-11,1.3465193074967928e-12,0.00037534242467188503,0.0006754070178292031,4.660074984007778e-06,6.4418251312679975e-06,0.5917617418164063,1.7742806217302398e-11,1.2072562819360255e-12,2.1908011171618837e-05,0.00018330251409697708,2.823260589065853e-06,1.804468504632726e-05,0.5922426507617188,1.8556465150500885e-11,1.5460290029639986e-12,2.3916889140375133e-05,0.0001477089708515798,4.515825180101054e-06,2.062480856327255e-05,0.6904561478125,2.1386653700078418e-10,9.672761707451849e-12,1.7805197131145608e-06,2.8555573859004122e-05,5.051436866981402e-07,4.132910027629124e-06,2.834887421875,9.624766264426654e-09,1.8959747514064396e-10,0.0,0.0,0.0,0.0,6.981724250625001,1.3821146107062531e-07,4.817877659290564e-09,0.0,0.0,0.0,0.0
95,0.5187854418164063,3.5754168133117492e-12,3.502382285163983e-13,0.0004706783133785848,0.0007972354278549549,4.467543588285494e-06,6.104138776503456e-06,0.5226618774023437,3.928046746161026e-12,3.171090658646857e-13,2.5424982395261334e-05,0.00019584321813335677,2.6267148851520037e-06,1.5759123793863702e-05,0.5231544827929687,4.1393127151812325e-12,4.255130621177186e-13,3.262477519305633e-05,0.0001754692481350975,4.403549466382085e-06,1.9244542342023813e-05,0.6143502600390625,5.6431001298033745e-11,2.6220830627078706e-12,2.4040274667537484e-06,3.138032571539727e-05,5.082450016510198e-07,3.83811787166568e-06,2.696143796875,2.321707992747335e-09,4.5956519742156174e-11,0.0,0.0,0.0,0.0,6.78598858875,3.443751281118068e-08,1.059601254217404e-09,0.0,0.0,0.0,0.0
96,0.4559266621484375,7.025620029591385e-13,8.246773802060527e-14,0.0005834771356519468,0.0009234035564923878,4.114609116502521e-06,5.533531605403851e-06,0.45952977810546874,7.765231793081112e-13,7.679814698485579e-14,3.0509384680766467e-05,0.00021077245306063346,2.3301879100136378e-06,1.2871663030064961e-05,0.4600315441796875,8.270765425479184e-13,1.0443293060593799e-13,4.576499522919767e-05,0.00021616041375343943,4.142721857825609e-06,1.7358302990901207e-05,0.5444341699804687,1.3717783613025058e-11,8.131149525950103e-13,3.7407288272129823e-06,3.7131092580594674e-05,4.99598839751288e-07,3.452444542937511e-06,2.56357716421875,4.602091450423007e-10,9.107120967215955e-12,0.0,0.0,0.0,0.0,6.595724221875001,6.943042830664936e-09,1.9134036346622843e-10,0.0,0.0,0.0,0.0
97,0.39870376052734374,1.2071906132740022e-13,1.6847584001576206e-14,0.0007010508045287906,0.0010190790154550433,3.5551441694776644e-06,4.7105434383727295e-06,0.40205145972656253,1.3589331949561746e-13,1.6870954230433904e-14,3.758176610255392e-05,0.000223433715968106,1.9158818223515666e-06,9.49337055773174e-06,0.4025620303515625,1.4703828133433056e-13,2.315888966128132e-14,6.432639394340495e-05,0.00026879314728760954,3.6572380183110923e-06,1.4744548932360328e-05,0.4804150217578125,3.027869620287303e-12,2.6163873735668724e-13,6.5485717504148984e-06,4.742008644934484e-05,4.6712739883271937e-07,2.9378492208241274e-06,2.4371040701562503,7.006023502661995e-11,1.3737112762931423e-12,0.0,0.0,0.0,0.0,6.41085205,1.0552389286822005e-09,6.861782595044956e-12,0.0,0.0,0.0,0.0
98,0.346809710234375,1.825919993731672e-14,3.216693657668433e-15,0.0008683771429307399,0.001184090780172498,2.758041755353435e-06,3.6298908152532154e-06,0.3499217732226563,2.0939286241061e-14,3.5022076943653363e-15,4.519196714322484e-05,0.00022030095161996313,1.367777601494768e-06,5.8689692527497105e-06,0.3504446760351562,2.3226127766633912e-14,4.797426481208369e-15,8.736860233200802e-05,0.0003383669122496654,2.8443338021942797e-06,1.1178337938132114e-05,0.42200777287109376,6.176362658350063e-13,7.860801146352894e-14,1.1705326834313291e-05,6.711031022725213e-05,3.861829866228608e-07,2.233570037257986e-06,2.316563171875,7.268761334586898e-12,1.4353246889588641e-13,0.0,0.0,0.0,0.0,6.23130134875,1.0581338743403946e-10,1.6729811779625545e-12,0.0,0.0,0.0,0.0
99,0.30001455126953125,2.8720662611001316e-15,8.246693025176579e-16,0.001073174254492642,0.0014035783388487537,1.6152498708552622e-06,2.1124736444004465e-06,0.302947968828125,3.6922408752448365e-15,1.0027796712386956e-15,4.486492179498248e-05,0.00015345459639608527,6.897924466803402e-07,2.40592476807776e-06,0.3034946057324219,4.3035783591175785e-15,1.4281450037012587e-15,0.00010473667451827108,0.0004083249712092387,1.6122510849026646e-06,6.33640967606214e-06,0.3690681448828125,1.5029440644189656e-13,3.6134001990569476e-14,1.4044939854358923e-05,7.620875397800878e-05,2.171414884800697e-07,1.2018421888037415e-06,2.201781743359375,4.1797010264747056e-13,8.453695418625577e-15,0.0,0.0,0.0,0.0,6.056881099687501,5.2780650838411474e-12,6.47372700632005e-13,0.0,0.0,0.0,0.0
