level,-kappa-0.01_pressure_bar,-kappa-0.01_rms_vel1,-kappa-0.01_rms_vel1_temporal_std,-kappa-0.1_pressure_bar,-kappa-0.1_rms_vel1,-kappa-0.1_rms_vel1_temporal_std,-kappa-1.0_pressure_bar,-kappa-1.0_rms_vel1,-kappa-1.0_rms_vel1_temporal_std
0,98.641808724,0.013563248513546202,0.0025092458982471245,98.64185334915,0.01032613722391001,0.0016196825104554241,98.64310833475,0.007559358758939261,0.0016585814108741705
1,95.83570845605001,0.04513299031850427,0.007812577583112114,95.83577874619999,0.03454284235702545,0.005021479876008088,95.8368811927,0.024676325584816836,0.00522574586540559
2,93.08915590670001,0.0832435550331626,0.013480953951510838,93.0892603297,0.06373508505693805,0.008634838302433466,93.09038659285,0.044702195547333796,0.009128521048285827
3,90.39926189855,0.12127913111917434,0.01926213843754911,90.39936777419999,0.09225460763347872,0.012436311335461027,90.40080698205,0.06471459825446996,0.013129220302891096
4,87.76524872840001,0.15577976227753892,0.024904274443103575,87.7653438184,0.11750235889113347,0.016375620271525573,87.76710247595,0.08305774294760504,0.017052514966575057
5,85.18642798875,0.18701123776635012,0.03032213493199289,85.18651300625,0.139955526648259,0.02038071671489396,85.18858724719999,0.09988260060239036,0.020857189451317443
6,82.662147676275,0.21581249020858775,0.03550361409327598,82.662220799625,0.1604104620645986,0.024354345166795483,82.6646110182,0.11558713225664612,0.02452987549327127
7,80.1917218147,0.2427200303887931,0.04047211728652124,80.1917819142,0.17930667009214984,0.028250491043621373,80.19449594825,0.13041399733983236,0.02806895750082945
8,77.77446621435,0.267993477232314,0.04524949021202113,77.7745113478,0.19684911109421688,0.03206705374567982,77.777556790275,0.14449432434043918,0.03148695638132772
9,75.409692475925,0.2918087079022757,0.04985844270915604,75.4097213747,0.21321445299783576,0.03582742629537219,75.413105435375,0.15792061859569637,0.03481189853394172
10,73.096715447625,0.3143111643073029,0.05432948925327526,73.096727076075,0.22854767807637716,0.03954265384226723,73.10045298622501,0.17075153251465108,0.03805199249055532
11,70.834851132075,0.3356539753813036,0.0586953628836707,70.8348447272,0.24296492258178756,0.043207860529836134,70.83891184085,0.18305762920050617,0.04120426079679259
12,68.62341818132501,0.35596086918474096,0.06297148128273598,68.6233932005,0.25656199625818066,0.04681760007783425,68.62779820545,0.19493785657317697,0.044288703842638444
13,66.46173761222501,0.3753232981745033,0.0671578482421394,66.46169371245,0.26941781920883695,0.05036962889066748,66.4664320499,0.20647204950126377,0.04733039670674335
14,64.34913326542501,0.3938261425197227,0.07126256642891221,64.34907020885,0.2816117829775208,0.053873984914068626,64.3541367326,0.21768933473995591,0.050338180185908306
15,62.284931706925,0.41155882680186057,0.07529924689148591,62.2848493881,0.2932162414953015,0.0573387624321865,62.290238729924994,0.22859534479920188,0.053291462065560596
16,60.268462486699995,0.42858884684524967,0.07926578586155435,60.268360807149996,0.30427665735799087,0.06076186150680166,60.27406733975,0.2391962055491057,0.05616493758822534
17,58.2990580079,0.44496886858870555,0.08315639523276011,58.298937020699995,0.3148183118318172,0.06413986422911201,58.304954587675,0.2495159040538973,0.058960956151532525
18,56.376053721925004,0.4607559087476856,0.08697451196167674,56.375913578375,0.32487052991091375,0.06748079889780055,56.382235467425,0.2595811102537001,0.06169622144208443
19,54.498788078124996,0.47601174128740453,0.09074474005836597,54.4986290922,0.33446230211595745,0.0707889188464676,54.50524813187501,0.2694056598979089,0.06438124466411924
20,52.66660257665,0.4907830176421027,0.09448993198035677,52.666425198925,0.34362273303257423,0.07406331772271492,52.673334049425,0.27899077533990885,0.06701365903066156
21,50.878841872175,0.5050880636777894,0.09820854276097761,50.8786466664,0.3523821003690767,0.07730190499748087,50.8858380079,0.28834421701761975,0.06959020701658138
22,49.13485372755,0.5189399501637357,0.10189225465439523,49.134641388125,0.3607645180595791,0.08049871438537863,49.142107984525005,0.29748325784658136,0.07211173835318922
23,47.433989001,0.5323517885452416,0.1055401731194162,47.4337603449,0.3687847776323802,0.08365957033987678,47.441495203524994,0.306402175666088,0.07455600149712613
24,45.775601684849995,0.5453309985388257,0.10915390283451451,45.775357674675,0.3764583159444661,0.08679447061788903,45.783354032774994,0.31508733372658126,0.07690256190210454
25,44.159049066399994,0.5578809617116691,0.11272839427036482,44.1587907566,0.3838049040919658,0.08990527949863922,44.167041936475,0.323540073280352,0.07915868926748161
26,42.583691592150004,0.5699928984619572,0.11624734707264599,42.58342019115,0.39083143090148303,0.09298998046254903,42.591919535125,0.3317609953733198,0.08133581559573075
27,41.048893004625,0.5816428406050055,0.11969102316132893,41.0486098336625,0.3975265670465932,0.09602907384420796,41.0573508172,0.3397359639331849,0.08343607263482895
28,39.55402034315,0.5927981378105212,0.12303736156879366,39.5537267796125,0.40387252292283815,0.09899827409432745,39.56270281275,0.3474505145466063,0.08545325358083937
29,38.0984439592,0.6034296469717714,0.12627517838247315,38.098141420474995,0.40985754101045513,0.1018883479431284,38.107345088425,0.354889104543787,0.087372187646753
30,36.6815374714875,0.6135205151163649,0.12940386400489562,36.681227409725,0.41546289816280463,0.10467986725155487,36.69065039265,0.3620364926635611,0.08916918456183075
31,35.302677879925,0.6230530731560453,0.13241811731005604,35.3023617270375,0.4206664733793291,0.10735378514594529,35.311994930750004,0.36889157267664335,0.09084212371826117
32,33.9612455454375,0.6319825662232968,0.13529643705870728,33.96092466885,0.42545553798065316,0.10989780600874574,33.970758278812504,0.3754625060457637,0.09240498460245462
33,32.6566242074125,0.6402520742117097,0.13801032508026734,32.6562999168625,0.4298094271620556,0.11229909632151948,32.6663237048625,0.3817489013469745,0.09386300267417265
34,31.388201011350002,0.6478286260167353,0.14054809074482996,31.387874509725,0.43369648328923943,0.1145390403461452,31.3980772796,0.38774564581990884,0.0952170135904501
35,30.1553664672875,0.654691447843602,0.14290330177293212,30.155038920575,0.4370864108864663,0.11660119797416285,30.16540785275,0.39343899399633964,0.09646966288453804
36,28.9575145363625,0.6608043953699865,0.1450722997328317,28.9571870167375,0.4399413329029232,0.11847758553917213,28.967708532987498,0.3988023982919805,0.09761068587951298
37,27.794042609925,0.6661225911714489,0.1470503196354188,27.793716134125,0.44221730142035676,0.12016106420708958,27.80437711155,0.4038080233192479,0.09863425882881861
38,26.6643515270125,0.6705891527201958,0.14882489247749345,26.6640271022125,0.44387016423904235,0.12163920438043713,26.674814813687497,0.40841962553233735,0.09954838843684242
39,25.567845657525,0.6741167877560658,0.15036714408290913,25.5675242687,0.4448652195508573,0.12290681563639286,25.5784252047875,0.4125718570905817,0.10035289136615837
40,24.5039328880875,0.6766094905822069,0.1516520156749395,24.503615521362498,0.44516955682944026,0.12396411998583425,24.5146139710875,0.4161823707331231,0.10103912093306089
41,23.472024610625,0.6779557028085185,0.15265188177855746,23.4717123057875,0.44471811679372814,0.12479753392071667,23.482789436287497,0.41919540817249157,0.10161493427946802
42,22.471535874837503,0.6780242472167989,0.15333274526233695,22.4712295907,0.44341933055505905,0.12538670072899438,22.4823636216,0.4215505063443753,0.10210479529818538
43,21.501885273150002,0.6766907547001187,0.15367081350789322,21.501585968437503,0.441200243919618,0.12571846902405615,21.5127530392875,0.4231406319441385,0.10251757159358171
44,20.56249511990625,0.6738300144763062,0.1536481042270855,20.56220365921875,0.4379941508629529,0.12576845342011986,20.5733787994,0.4238558630970762,0.10285465347471981
45,19.65279141299375,0.6693039648743888,0.1532442346637696,19.6525085863125,0.4337067133299569,0.12550126026140215,19.6636667133,0.42359645393104134,0.10310932495430981
46,18.7722039288,0.6629261071708906,0.15241777492833067,18.7719304770625,0.4282251840474926,0.12488484562524098,18.783047335381248,0.4222391322586837,0.10323969910127236
47,17.92016626653125,0.6544725410752872,0.15110008963530144,17.9199029035875,0.4214374334097381,0.12389028097272803,17.93095614406875,0.4196413804639858,0.10317530656542902
48,17.09611592146875,0.6437471047526819,0.14922895019092455,17.09586333718125,0.41323993657673536,0.12247924893974145,17.10683393203125,0.4156618610901419,0.10284327046996994
49,16.29949423194375,0.6305515376694345,0.14676443873821576,16.299253271368748,0.4035332037608683,0.12061427528973567,16.310126882343752,0.4101974203235731,0.10218125335267142
50,15.529746543575,0.6146626265326756,0.14367836834107187,15.52951816419375,0.39221474073671264,0.11826624742353121,15.54028648603125,0.40315724651714135,0.10115097149387309
51,14.786322182531249,0.5958408646381356,0.1399229748252439,14.786107523931252,0.3791625016856201,0.11539789811539904,14.796769093218751,0.394431380400447,0.09975424430885778
52,14.06867449935,0.5738432072077343,0.13544263173242213,14.068474925150001,0.36422800536796174,0.11195572923423527,14.079034874625002,0.38385478969696,0.09796094722470047
53,13.37626092488125,0.5484023320824271,0.13016625313789004,13.376078052768749,0.347231758382719,0.107879470294959,13.38654670848125,0.3712024129340904,0.09566907271223034
54,12.708543018050001,0.5191963847913368,0.12401282740509174,12.70837869953125,0.3279272060317671,0.1030853533328864,12.718769020075,0.35619014289014084,0.09275625516188447
55,12.0649865845375,0.4858368057328852,0.11692494698586776,12.0648426248875,0.3060129126918941,0.09747936760163875,12.0751663124125,0.3384553960359141,0.08910085976270626
56,11.445061812475,0.44776800666307837,0.10885424900802916,11.4449401015125,0.28113518684713196,0.09093276159517613,11.455201017131248,0.3175558532556753,0.08459577188795787
57,10.84824277090625,0.4041785731526702,0.09968657422829345,10.8481492380375,0.2528829425255624,0.08331474097357516,10.85833066309375,0.2929377065755189,0.07914207714637138
58,10.274006894846876,0.35393647752947804,0.08924556723638226,10.27396785591875,0.22073352729655585,0.0745028763921323,10.284010981815625,0.2638482592004644,0.07261338945279452
59,9.721834161581251,0.29547169734520445,0.07731764546423225,9.721933362203124,0.18387896729667266,0.06426702024148857,9.731724166290626,0.22940098207231305,0.06485178260838588
60,9.19121918725,0.2270378070160694,0.06347288559046868,9.19163550598125,0.14129844734263225,0.052166707209053795,9.201054979490625,0.18859193662381304,0.05548504509008197
61,8.681709074365624,0.15048007231889776,0.0472800199738335,8.682690592203125,0.09420782081291876,0.03798481785985224,8.691740064743751,0.14141584202930257,0.04396595891551063
62,8.19302073476875,0.08165791808873275,0.02940137406435507,8.19469059503125,0.05205811628571893,0.02311230936564855,8.203532576425,0.0933376633839242,0.030409382260316396
63,7.725021874315624,0.04299334615052836,0.014758601586938112,7.7271344351875,0.02913908926237255,0.0113404216994729,7.735906679771875,0.05687725466030836,0.01795956038800528
64,7.277107557959375,0.031079672867345753,0.008891730573084152,7.279310514190626,0.02439212396183302,0.0064046707816453165,7.28799389190625,0.040884160081270604,0.011252717057043879
65,6.848314649303124,0.029059253590982756,0.007878541902780745,6.8504630220875,0.023974094623534267,0.005281148169324457,6.8589402536875,0.0363376902829089,0.008484677637618322
66,6.438047367425,0.02818543623981848,0.008322409595410734,6.4400665437999995,0.021069731829748063,0.0046737735707118614,6.448227444721875,0.0334998606565992,0.006152785659993724
67,6.04604580196875,0.026963824690110563,0.009133905169309816,6.04782827069375,0.017354668790956658,0.004619827027936732,6.055648743221875,0.03245684616203671,0.004495472240554379
68,5.67200353108125,0.026615926984106024,0.00998787590676299,5.673545684806251,0.01575883821406504,0.0048895191494910005,5.681002348093751,0.032762548283894626,0.004059034267536636
69,5.315333664840625,0.028077044777733273,0.011220124677063074,5.316774360753126,0.0157306888044618,0.005269047769901185,5.323804156706251,0.033849264984138566,0.004201661627905272
70,4.975304351623437,0.031445916011270086,0.01314183061764066,4.976783503178125,0.016659761829682283,0.005891502038822108,4.98335375144375,0.03649915935279287,0.004732769820864196
71,4.6512546837890625,0.03622959506353492,0.01558195785271147,4.652857015593749,0.018361920326319305,0.006767307439451737,4.658972562715625,0.04065718802442275,0.005564225200999229
72,4.342638660451563,0.04154149716749856,0.018140995923809487,4.34440820383125,0.02051741051813891,0.00781839497385059,4.350100964121875,0.045478698125403366,0.006597580428042257
73,4.048974019882812,0.046723336487496055,0.020597350135171926,4.050931227270312,0.02273211209865171,0.008857002765245092,4.056254741182813,0.05025438807519975,0.0077036008162206645
74,3.7698050786609376,0.05153406898586741,0.02295039834382663,3.7719508047500003,0.024714476111545296,0.009677827059040345,3.776971521278125,0.054796659552149685,0.008730297270930394
75,3.5046932347046873,0.056020517090770015,0.025209933291288917,3.507013979434375,0.026469189571886768,0.010304897791979524,3.5117970909375,0.05933452814220106,0.009594357292403332
76,3.253212143096875,0.06053350379126166,0.02744285881073137,3.2556872378796875,0.028246198975487483,0.01087160429933513,3.2602842362078124,0.06419494330559365,0.010318274552161305
77,3.0149405182734377,0.06577228896882086,0.02978368708421248,3.0175486714406246,0.03046275004305965,0.011503478157008461,3.0219894128328124,0.06967102019989137,0.010957981840077817
78,2.7894563918796873,0.07279453639471677,0.032218017440264944,2.792180521125,0.033938391183202396,0.012429532899067798,2.7964704063312498,0.07610339047510956,0.011672631194932679
79,2.576335711372656,0.08290172923667344,0.034333432753128584,2.579165622803906,0.0401125265714043,0.014001407140858867,2.5832904560218752,0.08381459315988694,0.012719589110452015
80,2.3751524061484375,0.09717517360437676,0.0353881234496418,2.3780817711046875,0.0506051554134396,0.01655560355657737,2.3820237820398438,0.09310423649789315,0.01422851624299198
81,2.1854789315617187,0.11595514940453477,0.03524300677989773,2.1884958892703126,0.06595087445559387,0.020149981551206723,2.1922502203789063,0.1045033645552067,0.01608811355547101
82,2.0068913186382815,0.13816312585846216,0.03464173270397516,2.0099764696734375,0.08485364180824773,0.024374507431113104,2.013550867938281,0.11818172862493385,0.018035475328027274
83,1.8389779308585936,0.16185944832519267,0.03436511313960185,1.8421095003226562,0.10540534649220736,0.02866913228359946,1.8455156043164063,0.133377315210754,0.019855580285595226
84,1.6813413788523437,0.18539631458334346,0.03476574924641114,1.6844979552742188,0.12621264390857992,0.03263333709656883,1.6877470735148437,0.1489331406825259,0.021480875452141883
85,1.5335941391726562,0.2076976571620484,0.03587914496725905,1.5367552999429688,0.1464189951419536,0.03603070425268805,1.5398578156679688,0.16386060323220478,0.02291976217340409
86,1.3953558577304688,0.2281637191115622,0.03757935687650159,1.3985020945,0.16549087842513774,0.03874039436019574,1.4014676557242187,0.1774118620495278,0.0242360842308188
87,1.2662515783203125,0.24658515214953525,0.039698711183461306,1.269364276764453,0.18315113885076897,0.040696381502888984,1.2722019105902342,0.1890401105272533,0.025511017200689587
88,1.1459109694007812,0.26291713646640275,0.04213958085715991,1.1489726534207032,0.19934867902974926,0.04186258183161897,1.1516906348558593,0.19844946832530713,0.02680904800328314
89,1.0339686764972658,0.27708688597508246,0.04482952287526196,1.0369632691503907,0.21417449463858387,0.04219745851849696,1.0395688605523437,0.20553885201586727,0.028160080415053003
90,0.9300644389921875,0.28904319962307284,0.04768857776944661,0.9329774441726563,0.22777783022248674,0.041698033443662276,0.9354765835902343,0.2103382217098017,0.029529312452869497
91,0.8338428776558593,0.2988063270405878,0.050579422025714936,0.836661017507422,0.24039186811700738,0.04045200717452603,0.8390588233683595,0.21304523358218555,0.03084662022072289
92,0.7449541233558593,0.3062758373653519,0.05319173748764819,0.7476654383601563,0.2521613892942944,0.038587081241300204,0.7499658049179688,0.2139408303036693,0.0320269511962037
93,0.6630541286816406,0.3109214948790516,0.05490733317577622,0.6656465805070313,0.2629433318127701,0.0362160469016864,0.6678538770843749,0.21313820912127837,0.03291893497464708
94,0.5878065956892579,0.31050896234775494,0.05500446551598505,0.5902694283529297,0.27051618675326755,0.033330522033656766,0.5923864237169922,0.20973018603629917,0.03306874645376063
95,0.5188734116261718,0.29815718186794293,0.05258432313819875,0.5211988904818359,0.26661304562905414,0.029781038866724792,0.5232228065978516,0.19938520207333832,0.031640987395111196
96,0.45591690526894535,0.2629313120953882,0.04688421487385092,0.45809890410722653,0.23850516211738415,0.025185219961976507,0.4600258044570313,0.17375015096931187,0.027689777865942854
97,0.3986104717072265,0.19458347693353317,0.03811919466672352,0.40064390932265626,0.1741601896866228,0.01933116000254754,0.40247263591816407,0.1255200773515516,0.020576108766352526
98,0.34666262460449215,0.10142880355375077,0.0268786377738494,0.3485465032951172,0.08411695958084692,0.011784347275443552,0.3502828363525391,0.06399099660108275,0.011246261375030053
99,0.29994298614326176,0.027683559090255244,0.01100745441644622,0.3016746823383789,0.01886994357708046,0.004310603876998617,0.3033674467383789,0.018548333905940205,0.0033029940148802213
